Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
13120	-30.8252	-25.7808	-5.04443	0.01	0.4724006	-2.380593	0.004163002
13130	-31.6472	-25.7357	-5.91144	0.01	1.466207	-2.667391	0.002150844
13140	-31.1294	-26.0081	-5.12133	0.01	1.049289	-2.701954	0.001986304
13150	-35.5877	-30.2553	-5.33241	0.01	1.17169	-3.736712	0.0001833531
13160	-32.6343	-24.7471	-7.8873	0.01	2.398401	-2.379765	0.004170955
13170	-32.1858	-25.3048	-6.88104	0.01	1.923251	-2.576133	0.002653795
13180	-31.1983	-25.5288	-5.6695	0.01	1.347343	-2.080468	0.008308685
13190	-30.3129	-25.4855	-4.82738	0.01	0.8220319	-2.304797	0.004956818
13200	-31.5931	-26.8236	-4.76952	0.01	0.6499559	-2.900254	0.001258189
13210	-31.256	-26.4926	-4.76337	0.01	0.6827732	-2.80605	0.001562967
13220	-30.5798	-25.7556	-4.82424	0.01	0.8183889	-2.134727	0.007332854
13230	-30.9617	-25.7856	-5.17611	0.01	1.082557	-2.62997	0.002344388
13240	-30.6725	-25.2075	-5.46505	0.01	1.242782	-2.287025	0.005163864
13250	-31.9842	-26.4405	-5.54369	0.01	1.283595	-1.924321	0.01190361
13260	-30.9299	-26.1665	-4.76335	0.01	0.6833224	-2.698249	0.002003321
13270	-32.8218	-27.9021	-4.91964	0.01	0.9090153	-3.195523	0.0006374958
13280	-30.7509	-25.1859	-5.56497	0.01	1.294495	-2.265616	0.005424799
13290	-30.5962	-25.598	-4.99818	0.01	0.9682251	-2.526236	0.002976896
13300	-31.3526	-25.9618	-5.39073	0.01	1.203351	-2.00799	0.009817702
13310	-32.6927	-24.902	-7.79065	0.01	2.352122	-2.467099	0.003411148
13320	-30.666	-25.2112	-5.4548	0.01	1.237397	-2.332957	0.004645617
13330	-31.9035	-25.0425	-6.86096	0.01	1.913873	-2.461166	0.003458075
13340	-30.5682	-25.7781	-4.79007	0.01	0.7716191	-2.559874	0.00275503
13350	-30.5726	-25.3502	-5.22238	0.01	1.109727	-2.42077	0.003795156
13360	-30.373	-25.4199	-4.95314	0.01	0.935294	-2.381122	0.004157937
13370	-31.209	-25.4533	-5.75572	0.01	1.390172	-2.093878	0.008056048
13380	-33.5862	-26.6087	-6.9775	0.01	1.968342	-2.943222	0.001139668
13390	-30.4319	-25.5847	-4.84721	0.01	0.8435345	-2.195758	0.0063715
13400	-33.7206	-24.48	-9.24057	0.01	3.068563	-2.263536	0.005450853
13410	-31.4462	-24.9522	-6.49404	0.01	1.742391	-2.268986	0.00538287
13420	-30.3747	-25.6106	-4.76416	0.01	0.7018629	-2.41768	0.003822256
13430	-32.2222	-24.8993	-7.32288	0.01	2.130341	-2.423782	0.003768927
13440	-31.0448	-25.4185	-5.62632	0.01	1.325645	-2.117647	0.007626989
13450	-31.4878	-25.0241	-6.4637	0.01	1.728176	-2.194546	0.006389316
13460	-30.6448	-25.2909	-5.35388	0.01	1.183428	-2.223816	0.00597288
13470	-31.1024	-26.3317	-4.77072	0.01	0.7304908	-2.020018	0.009549532
13480	-31.2389	-25.9358	-5.30317	0.01	1.155532	-2.69282	0.002028526
13490	-30.5105	-25.7449	-4.76563	0.01	0.711252	-2.523317	0.002996974
13500	-32.0326	-26.4545	-5.57818	0.01	1.301237	-1.920624	0.01200539
13510	-33.1498	-25.5009	-7.6489	0.01	2.284549	-2.676716	0.002105155
13520	-31.3987	-26.4485	-4.95027	0.01	0.9331122	-2.822666	0.001504297
13530	-30.4168	-25.6475	-4.76929	0.01	0.7260016	-2.466977	0.00341211
13540	-30.3392	-25.5339	-4.80522	0.01	0.7943849	-2.261481	0.005476695
13550	-30.5919	-25.783	-4.80897	0.01	0.5908837	-2.496111	0.003190722
13560	-31.8886	-25.3118	-6.57679	0.01	1.781109	-2.07037	0.008504137
13570	-31.738	-25.5494	-6.18859	0.01	1.598695	-2.037252	0.009177993
13580	-33.2451	-25.3295	-7.91562	0.01	2.411997	-2.635558	0.002314419
13590	-31.7902	-25.8068	-5.98342	0.01	1.500904	-1.997798	0.01005084
13600	-30.3838	-25.5777	-4.80613	0.01	0.795615	-2.449148	0.003555099
13610	-33.5381	-24.7256	-8.81252	0.01	2.851631	-2.452717	0.003526003
13620	-30.4789	-25.3016	-5.17735	0.01	1.083296	-2.310878	0.004887899
13630	-31.1373	-25.8267	-5.31054	0.01	1.159624	-2.041328	0.00909227
13640	-30.6926	-25.2185	-5.47416	0.01	1.247555	-2.258012	0.005520619
13650	-32.2589	-24.971	-7.28789	0.01	2.113876	-2.130421	0.007405917
13660	-31.7828	-25.5458	-6.23697	0.01	1.62157	-2.035051	0.00922464
13670	-34.3287	-25.9202	-8.40845	0.01	2.651248	-2.814383	0.001533264
13680	-32.7232	-25.2159	-7.50726	0.01	2.217363	-2.578759	0.002637793
13690	-30.87	-25.8634	-5.00655	0.01	0.4849267	-2.49677	0.003185883
13700	-30.4164	-25.6499	-4.7665	0.01	0.7153925	-2.463244	0.003441566
13710	-31.64	-26.8748	-4.76519	0.01	0.6663958	-2.916421	0.001212214
13720	-30.5673	-25.4929	-5.07434	0.01	1.01956	-2.171815	0.006732637
13730	-30.7816	-25.8419	-4.93979	0.01	0.5106499	-2.495519	0.003195071
13740	-30.7864	-25.928	-4.85847	0.01	0.8548424	-2.642336	0.002278579
13750	-30.3189	-25.5184	-4.80051	0.01	0.7877532	-2.29052	0.00512248
13760	-31.6811	-25.7072	-5.97382	0.01	1.496294	-2.017337	0.009608659
13770	-32.1989	-27.2106	-4.98827	0.01	0.4914479	-2.99316	0.001015873
13780	-31.1414	-25.2755	-5.86596	0.01	1.44415	-2.482163	0.003294858
13790	-30.4292	-25.4045	-5.02467	0.01	0.9866077	-2.242375	0.00572301
13800	-30.8921	-25.9023	-4.98979	0.01	0.490893	-2.210532	0.006158407
13810	-30.6899	-25.7524	-4.93747	0.01	0.511649	-2.31288	0.004865417
13820	-30.4756	-25.6948	-4.78089	0.01	0.7548959	-2.510517	0.003086621
13830	-31.7091	-26.0108	-5.69837	0.01	0.3468823	-2.247003	0.00566236
13840	-30.3781	-25.3858	-4.99237	0.01	0.9641004	-2.352044	0.004445863
13850	-30.8161	-25.8509	-4.9652	0.01	0.5002037	-2.496273	0.003189531
13860	-30.308	-25.4954	-4.81264	0.01	0.804204	-2.324207	0.004740163
13870	-31.2092	-26.397	-4.81223	0.01	0.5877574	-2.761612	0.001731364
13880	-30.7137	-25.2712	-5.44247	0.01	1.230901	-2.410214	0.003888535
13890	-30.4869	-25.4486	-5.03825	0.01	0.9957973	-2.446448	0.003577271
13900	-31.1354	-26.2537	-4.88172	0.01	0.5388345	-2.081274	0.008293277
13910	-30.5313	-25.7283	-4.80299	0.01	0.5969632	-2.457065	0.003490878
13920	-30.3237	-25.5406	-4.78313	0.01	0.7592805	-2.292123	0.005103602
13930	-30.6022	-25.3312	-5.27098	0.01	1.137499	-2.417886	0.003820442
13940	-31.0911	-25.7314	-5.35967	0.01	1.186574	-2.627208	0.00235935
13950	-30.3273	-25.5581	-4.76928	0.01	0.7259575	-2.318198	0.004806197
13960	-30.5201	-25.5989	-4.92119	0.01	0.9102744	-2.16317	0.006868001
13970	-32.5612	-27.7869	-4.77424	0.01	0.6382616	-1.852929	0.01403043
13980	-31.1625	-26.2619	-4.90066	0.01	0.5288306	-2.703509	0.001979208
13990	-32.1149	-25.0442	-7.07069	0.01	2.011951	-2.480499	0.003307507
14000	-31.2423	-25.1779	-6.06434	0.01	1.539646	-2.451162	0.003538656
14010	-30.963	-25.7087	-5.25433	0.01	1.128062	-2.608962	0.002460583
14020	-30.4932	-25.5843	-4.90891	0.01	0.9001793	-2.497901	0.003177596
14030	-30.9726	-26.1809	-4.79168	0.01	0.6100785	-2.689645	0.002043406
14040	-31.3634	-24.9838	-6.37961	0.01	1.688734	-2.254466	0.005565884
14050	-31.0246	-26.1252	-4.89944	0.01	0.8921873	-2.718026	0.001914142
14060	-31.2243	-25.3677	-5.85655	0.01	1.439574	-2.52612	0.002977694
14070	-31.7528	-26.8914	-4.86141	0.01	0.550733	-1.96799	0.01076491
14080	-31.0639	-25.6958	-5.36811	0.01	1.191153	-2.065625	0.008597562
14090	-30.3868	-25.4818	-4.90505	0.01	0.8969414	-2.233801	0.005837128
14100	-31.2857	-26.0403	-5.24532	0.01	1.122926	-2.722046	0.001896507
14110	-30.733	-25.6272	-5.10575	0.01	1.039568	-2.557896	0.002767606
14120	-32.0002	-26.9687	-5.03149	0.01	0.9912423	-1.892169	0.01281833
14130	-30.8778	-25.1289	-5.74893	0.01	1.386819	-2.275929	0.005297499
14140	-32.0498	-27.1973	-4.85246	0.01	0.5564608	-1.927741	0.01181024
14150	-32.0422	-25.0224	-7.01984	0.01	1.988148	-2.132087	0.007377565
14160	-32.4723	-25.1025	-7.36982	0.01	2.152453	-2.527849	0.002965859
14170	-31.5575	-25.3058	-6.25174	0.01	1.628546	-2.09571	0.008022129
14180	-30.541	-25.6953	-4.84573	0.01	0.8420129	-2.539382	0.002888139
14190	-30.5347	-25.662	-4.87268	0.01	0.8683826	-2.152155	0.007044413
14200	-32.2423	-27.2138	-5.02845	0.01	0.4775329	-1.940635	0.01146475
14210	-31.72	-24.993	-6.72701	0.01	1.851304	-2.176897	0.006654312
14220	-30.8552	-26.0715	-4.78373	0.01	0.7604186	-2.677987	0.002099003
14230	-31.3929	-26.2119	-5.18099	0.01	0.4351754	-2.66247	0.002175356
14240	-30.5472	-25.735	-4.81222	0.01	0.5877705	-2.456779	0.003493178
14250	-30.7175	-25.4989	-5.21868	0.01	1.107579	-2.14224	0.007207088
14260	-31.8324	-26.5685	-5.26388	0.01	1.133489	-2.875563	0.001331795
14270	-30.4391	-25.6561	-4.78307	0.01	0.7591578	-2.488361	0.00324817
14280	-31.3928	-26.5676	-4.82514	0.01	0.8194446	-2.844825	0.00142947
14290	-31.6969	-26.2662	-5.43068	0.01	1.224666	-2.800566	0.001582829
14300	-31.8508	-26.6571	-5.19367	0.01	0.4321903	-2.823035	0.001503021
14310	-30.3627	-25.428	-4.93477	0.01	0.9211095	-2.270446	0.005364804
14320	-31.3459	-26.5596	-4.78625	0.01	0.6174421	-2.818174	0.001519937
14330	-31.1713	-26.285	-4.88628	0.01	0.5363366	-2.713543	0.001934002
14340	-30.5453	-25.7619	-4.78337	0.01	0.7597336	-2.151491	0.007055191
14350	-31.7981	-24.8772	-6.92089	0.01	1.941878	-2.241036	0.005740691
14360	-32.5188	-27.4712	-5.04759	0.01	0.4714076	-3.061751	0.0008674584
14370	-30.4324	-25.655	-4.77743	0.01	0.7475945	-2.482605	0.00329151
14380	-31.986	-27.2176	-4.76838	0.01	0.7228783	-3.014033	0.000968205
14390	-31.4849	-26.5371	-4.94777	0.01	0.9311963	-2.847869	0.001419485
14400	-30.6166	-25.4598	-5.1568	0.01	1.070979	-2.48178	0.00329777
14410	-31.0519	-26.1428	-4.9091	0.01	0.9003356	-2.02257	0.009493588
14420	-30.5537	-25.7031	-4.85066	0.01	0.5576539	-2.37799	0.004188032
14430	-32.6981	-25.2713	-7.42681	0.01	2.179334	-2.593993	0.002546872
14440	-30.4745	-25.5965	-4.87807	0.01	0.8733357	-2.177658	0.006642656
14450	-30.4259	-25.3742	-5.05171	0.01	1.004768	-2.261413	0.005477559
14460	-33.4331	-26.8339	-6.59929	0.01	1.791629	-2.98711	0.001030126
14470	-31.3243	-26.5553	-4.76901	0.01	0.6514919	-2.821301	0.001509036
14480	-30.9533	-25.232	-5.72126	0.01	1.373125	-2.436107	0.003663475
14490	-30.8899	-25.2839	-5.60594	0.01	1.315345	-2.451752	0.003533846
14500	-31.3293	-26.493	-4.83635	0.01	0.8320455	-2.824427	0.001498213
14510	-31.3381	-25.2554	-6.0827	0.01	1.548404	-2.495327	0.003196489
14520	-31.9517	-27.0991	-4.85261	0.01	0.8490237	-1.894915	0.01273751
14530	-30.9538	-25.1021	-5.85174	0.01	1.437233	-2.330187	0.004675333
14540	-31.6141	-25.4856	-6.12844	0.01	1.570167	-2.59521	0.002539742
14550	-30.3929	-25.6278	-4.76514	0.01	0.708567	-2.243072	0.005713834
14560	-31.0146	-25.1102	-5.9044	0.01	1.462801	-2.366943	0.004295925
14570	-30.9162	-25.1187	-5.79749	0.01	1.410717	-2.337768	0.00459443
14580	-30.5155	-25.7515	-4.76394	0.01	0.6749248	-2.189082	0.006470207
14590	-34.8	-26.154	-8.64596	0.01	2.768539	-1.853102	0.01402485
14600	-30.7258	-25.793	-4.93288	0.01	0.5136544	-2.456429	0.003495998
14610	-32.6945	-27.6136	-5.08093	0.01	1.023803	-3.131998	0.0007379075
14620	-32.7121	-27.2049	-5.50721	0.01	1.264767	-3.046525	0.0008984104
14630	-30.893	-25.8784	-5.01467	0.01	0.979744	-2.646502	0.002256827
14640	-30.6879	-25.2794	-5.40851	0.01	1.212871	-2.217955	0.006054032
14650	-30.4292	-25.3365	-5.09278	0.01	1.031373	-2.333225	0.004642748
14660	-32.7285	-27.7616	-4.96689	0.01	0.9456046	-3.163604	0.0006861143
14670	-31.5716	-25.7351	-5.83644	0.01	1.429771	-2.662723	0.002174087
14680	-32.2904	-24.8032	-7.4872	0.01	2.207874	-2.202735	0.00626996
14690	-31.3854	-26.6181	-4.76728	0.01	0.6572364	-1.987026	0.01030325
14700	-30.6288	-25.5337	-5.09509	0.01	1.032842	-2.150283	0.007074841
14710	-30.3522	-25.5889	-4.7633	0.01	0.6855146	-2.342073	0.004549114
14720	-31.0819	-26.1638	-4.91812	0.01	0.9077794	-2.732853	0.001849896
14730	-31.8124	-25.7528	-6.0595	0.01	1.537339	-2.681164	0.002083705
14740	-31.2862	-26.4722	-4.81404	0.01	0.5860793	-2.786105	0.001636419
14750	-31.4	-26.5245	-4.8755	0.01	0.5423333	-2.796526	0.00159762
14760	-31.7147	-26.9389	-4.77578	0.01	0.635049	-2.931296	0.001171398
14770	-31.5034	-25.6427	-5.8607	0.01	1.441594	-2.03812	0.00915968
14780	-30.7877	-25.1627	-5.62501	0.01	1.324986	-2.333848	0.004636091
14790	-31.0785	-26.2586	-4.81989	0.01	0.813207	-2.017214	0.00961138
14800	-30.838	-25.6946	-5.14344	0.01	1.062875	-2.591328	0.002562548
14810	-31.9946	-24.8335	-7.16104	0.01	2.054296	-2.235968	0.005808074
14820	-30.5297	-25.755	-4.77472	0.01	0.7412839	-2.539087	0.002890099
14830	-31.7289	-26.7926	-4.93626	0.01	0.922277	-2.917544	0.001209083
14840	-32.7187	-27.634	-5.08468	0.01	1.026213	-1.821418	0.01508627
14850	-32.138	-25.6406	-6.49739	0.01	1.743958	-2.668512	0.002145299
14860	-31.0686	-25.5039	-5.56475	0.01	1.294385	-2.097352	0.00799187
14870	-32.965	-24.6684	-8.29655	0.01	2.596458	-2.366169	0.004303588
14880	-32.2182	-24.7951	-7.42303	0.01	2.177551	-2.222078	0.005996829
14890	-30.7275	-25.9369	-4.79068	0.01	0.7726286	-2.629214	0.002348474
14900	-31.3396	-26.1439	-5.19577	0.01	1.094193	-2.750568	0.001775955
14910	-31.6201	-25.296	-6.3241	0.01	1.662643	-2.535071	0.002916953
14920	-30.7093	-25.1875	-5.52175	0.01	1.272292	-2.311149	0.004884847
14930	-30.4986	-25.6821	-4.81653	0.01	0.5838163	-2.315726	0.004833633
14940	-31.8102	-24.8609	-6.94935	0.01	1.955178	-2.261611	0.005475066
14950	-32.3732	-24.7912	-7.58203	0.01	2.252794	-2.375033	0.004216647
14960	-34.3963	-24.6217	-9.77453	0.01	3.346503	-2.10088	0.007927198
14970	-30.4278	-25.638	-4.78983	0.01	0.7712087	-2.481601	0.003299125
14980	-32.6426	-26.126	-6.51659	0.01	1.752947	-1.922291	0.01195939
14990	-31.7079	-24.88	-6.82788	0.01	1.898418	-2.282604	0.005216706
15000	-30.7745	-25.9709	-4.80365	0.01	0.596265	-2.600619	0.002508309
15010	-30.3613	-25.5655	-4.7958	0.01	0.7807621	-2.429604	0.003718746
15020	-31.8672	-24.8497	-7.01745	0.01	1.987032	-2.321522	0.004769556
15030	-30.4511	-25.6653	-4.78577	0.01	0.618142	-2.404845	0.003936909
15040	-31.4976	-26.2021	-5.29547	0.01	1.151245	-2.774483	0.001680806
15050	-30.3304	-25.4662	-4.86419	0.01	0.8603797	-2.282148	0.005222186
15060	-30.4247	-25.5132	-4.91153	0.01	0.9023559	-2.209009	0.006180039
15070	-33.4172	-28.6448	-4.77238	0.01	0.7352349	-3.36381	0.0004327033
15080	-30.3799	-25.4343	-4.94561	0.01	0.9295409	-2.395487	0.004022652
15090	-31.9447	-25.1181	-6.82655	0.01	1.897797	-2.495995	0.003191577
15100	-30.813	-25.2961	-5.51691	0.01	1.269791	-2.444743	0.003591343
15110	-32.2139	-25.5117	-6.7022	0.01	1.839715	-2.016324	0.009631102
15120	-32.7182	-25.076	-7.64214	0.01	2.281338	-2.533876	0.002924986
15130	-31.2904	-25.9896	-5.30079	0.01	1.15421	-2.00998	0.009772828
15140	-30.6943	-25.7513	-4.94306	0.01	0.9275739	-2.106187	0.007830923
15150	-31.8672	-25.8469	-6.02033	0.01	1.518608	-1.988556	0.01026702
15160	-31.4817	-24.9987	-6.48298	0.01	1.737211	-2.382727	0.004142596
15170	-30.7302	-25.9467	-4.7835	0.01	0.6215558	-2.136546	0.007302202
15180	-33.8042	-24.4827	-9.32156	0.01	3.110183	-2.32155	0.00476925
15190	-31.3988	-25.0053	-6.39353	0.01	1.695271	-2.222902	0.005985465
15200	-33.5594	-24.9918	-8.56758	0.01	2.72968	-2.551479	0.002808801
15210	-30.4391	-25.3442	-5.09493	0.01	1.032739	-2.27814	0.005270603
15220	-31.1878	-25.4721	-5.71578	0.01	1.370407	-2.558134	0.002766091
15230	-30.3547	-25.5074	-4.84724	0.01	0.8435676	-2.248065	0.005648527
15240	-30.5779	-25.5008	-5.07706	0.01	1.021314	-2.489751	0.003237789
15250	-34.0901	-26.9963	-7.09387	0.01	2.022809	-1.804492	0.01568585
15260	-31.0532	-25.0676	-5.98559	0.01	1.501949	-2.275548	0.005302147
15270	-32.6315	-25.9476	-6.68387	0.01	1.831151	-2.766113	0.001713512
15280	-31.1174	-25.2506	-5.86681	0.01	1.444567	-2.153942	0.007015495
15290	-31.254	-26.4847	-4.76936	0.01	0.7262491	-2.80922	0.0015516
15300	-31.0301	-25.7954	-5.23462	0.01	1.116786	-2.639208	0.002295048
15310	-31.6451	-25.8137	-5.83132	0.01	1.427271	-2.00552	0.009873702
15320	-32.0726	-27.1241	-4.94852	0.01	0.5069545	-1.945954	0.01132519
15330	-30.4225	-25.5367	-4.88583	0.01	0.8803209	-2.205538	0.006229624
15340	-30.4674	-25.4779	-4.98955	0.01	0.9620925	-2.202212	0.006277515
15350	-30.5129	-25.7495	-4.76348	0.01	0.6941969	-2.51964	0.003022454
15360	-31.3977	-26.3128	-5.08488	0.01	0.4602442	-2.708448	0.001956825
15370	-31.6017	-26.812	-4.78969	0.01	0.6126848	-1.967097	0.01078705
15380	-30.6006	-25.7421	-4.85848	0.01	0.8548471	-2.56536	0.002720444
15390	-31.5533	-26.2631	-5.29025	0.01	1.148328	-1.965169	0.01083505
15400	-30.4258	-25.6517	-4.77409	0.01	0.7397209	-2.208721	0.006184141
15410	-31.1678	-26.3952	-4.77259	0.01	0.735818	-2.782777	0.001649008
15420	-30.5668	-25.2689	-5.29791	0.01	1.152604	-2.354175	0.004424096
15430	-35.5434	-24.4479	-11.0955	0.01	4.072916	-2.098307	0.007974314
15440	-30.4457	-25.5181	-4.92767	0.01	0.9154799	-2.2	0.006309568
15450	-31.6572	-26.7582	-4.89905	0.01	0.5296451	-2.867573	0.001356524
15460	-32.0197	-27.1877	-4.832	0.01	0.5710053	-2.993834	0.001014298
15470	-30.822	-25.8887	-4.93328	0.01	0.9199344	-2.639717	0.002292363
15480	-31.0139	-25.8192	-5.19473	0.01	0.4319425	-2.37935	0.004174941
15490	-35.8271	-30.7561	-5.07096	0.01	0.4643002	-3.838817	0.0001449382
15500	-34.7196	-29.1973	-5.52225	0.01	1.27255	-1.683818	0.02071008
15510	-31.4428	-25.5433	-5.89951	0.01	1.460433	-2.600514	0.002508914
15520	-30.3107	-25.5198	-4.79086	0.01	0.772931	-2.344258	0.004526287
15530	-30.6492	-25.847	-4.80216	0.01	0.7901105	-2.114517	0.007682157
15540	-31.5707	-26.7331	-4.83759	0.01	0.8333934	-2.893158	0.001278915
15550	-32.0003	-26.2738	-5.72654	0.01	1.375745	-2.816765	0.001524878
15560	-30.535	-25.6964	-4.83862	0.01	0.5660431	-2.321498	0.004769819
15570	-31.2982	-26.5185	-4.77975	0.01	0.7525765	-2.822687	0.001504225
15580	-30.4649	-25.6694	-4.79554	0.01	0.7803634	-2.505038	0.003125809
15590	-33.3734	-27.7631	-5.61022	0.01	1.317509	-1.784297	0.01643249
15600	-33.4062	-28.246	-5.16018	0.01	0.4402218	-3.256737	0.0005536853
15610	-30.4045	-25.6372	-4.76725	0.01	0.7186013	-2.454866	0.003508599
15620	-34.4935	-28.4789	-6.0146	0.01	0.3116155	-1.846106	0.01425261
15630	-33.8724	-28.4931	-5.37928	0.01	0.3945638	-3.315018	0.0004841529
15640	-30.5304	-25.495	-5.03541	0.01	0.9938839	-2.477023	0.003334087
15650	-31.392	-25.9263	-5.46568	0.01	1.243113	-2.00895	0.009796035
15660	-32.6067	-27.2195	-5.38716	0.01	0.3931693	-2.98658	0.001031382
15670	-30.8233	-25.5887	-5.23461	0.01	1.116782	-2.109557	0.007770397
15680	-32.068	-25.3152	-6.75281	0.01	1.863356	-2.572239	0.002677695
15690	-31.1143	-25.944	-5.17028	0.01	0.4377503	-2.221123	0.00601003
15700	-32.1222	-26.1751	-5.94705	0.01	0.3184344	-2.609188	0.002459303
15710	-32.1539	-26.7321	-5.42178	0.01	0.387205	-2.030865	0.009313979
15720	-30.4644	-25.3584	-5.10593	0.01	1.039678	-2.387443	0.004097862
15730	-31.363	-26.5989	-4.76409	0.01	0.6736106	-2.837264	0.001454575
15740	-31.3062	-25.4622	-5.84401	0.01	1.433464	-2.083583	0.0082493
15750	-33.1092	-24.588	-8.52124	0.01	2.706777	-2.259647	0.005499874
15760	-31.864	-26.374	-5.48999	0.01	1.255818	-2.833524	0.001467156
15770	-31.245	-25.7512	-5.49386	0.01	1.257833	-2.041831	0.00908173
15780	-34.6517	-24.8921	-9.75951	0.01	3.338571	-2.022573	0.009493524
15790	-31.4672	-25.1292	-6.33797	0.01	1.669167	-2.152845	0.007033226
15800	-30.8748	-25.1304	-5.74436	0.01	1.384563	-2.332788	0.004647424
15810	-33.0754	-27.102	-5.97333	0.01	1.496059	-1.830187	0.01478471
15820	-31.9339	-25.1505	-6.7834	0.01	1.877641	-2.103982	0.007870788
15830	-30.5964	-25.7835	-4.81285	0.01	0.8044688	-2.129794	0.007416615
15840	-36.4305	-24.5553	-11.8752	0.01	4.529999	-2.034355	0.009239436
15850	-30.4256	-25.6424	-4.78318	0.01	0.622052	-2.350176	0.004465024
15860	-30.5834	-25.2523	-5.33111	0.01	1.170971	-2.340665	0.004563885
15870	-31.7001	-26.8487	-4.85141	0.01	0.5571567	-1.972676	0.01064938
15880	-30.4043	-25.6069	-4.79741	0.01	0.7831984	-2.46532	0.003425151
15890	-35.3104	-24.8551	-10.4553	0.01	3.713656	-2.007105	0.009837722
15900	-30.9116	-25.5907	-5.32093	0.01	1.165367	-2.5688	0.00269898
15910	-31.1931	-26.4002	-4.79298	0.01	0.6084433	-2.033654	0.00925436
15920	-31.4958	-24.9579	-6.53783	0.01	1.762885	-2.348376	0.004483573
15930	-30.3703	-25.4411	-4.92922	0.01	0.9167186	-2.257926	0.005521721
15940	-35.0268	-25.5203	-9.50646	0.01	3.205912	-1.914634	0.01217213
15950	-30.7459	-25.6726	-5.07338	0.01	1.018938	-2.57313	0.002672206
15960	-31.3686	-26.5634	-4.80521	0.01	0.7943699	-1.971109	0.01068788
15970	-31.6088	-25.0493	-6.55952	0.01	1.77303	-2.166375	0.006817501
15980	-33.2942	-24.5522	-8.74195	0.01	2.816335	-2.275614	0.005301348
15990	-30.4289	-25.6653	-4.76359	0.01	0.6958669	-2.464614	0.003430723
16000	-30.9333	-25.4809	-5.45239	0.01	1.236131	-2.535518	0.002913951
16010	-31.4772	-25.0453	-6.43184	0.01	1.713243	-2.413068	0.003863064
16020	-31.3509	-24.9769	-6.37398	0.01	1.68609	-2.274093	0.005319945
16030	-30.7919	-25.2777	-5.5142	0.01	1.268388	-2.431216	0.003704963
16040	-30.5521	-25.7184	-4.8337	0.01	0.5697029	-2.424399	0.003763577
16050	-32.3094	-25.7976	-6.51175	0.01	1.75068	-1.972462	0.01065461
16060	-30.6839	-25.9205	-4.76341	0.01	0.681804	-2.601077	0.002505665
16070	-30.5488	-25.7521	-4.79669	0.01	0.6039667	-2.480695	0.003306019
16080	-30.6428	-25.7744	-4.86843	0.01	0.5464618	-2.463431	0.003440085
16090	-30.3249	-25.4866	-4.83829	0.01	0.8341474	-2.377756	0.004190292
16100	-32.8709	-25.3692	-7.50173	0.01	2.214745	-2.630036	0.002344037
16110	-31.856	-25.8723	-5.98365	0.01	1.501014	-2.713952	0.001932182
16120	-31.4739	-26.3581	-5.11583	0.01	0.451649	-2.723602	0.001889723
16130	-30.3391	-25.5729	-4.76613	0.01	0.7137039	-2.372291	0.004243348
16140	-30.6224	-25.2454	-5.37699	0.01	1.195953	-2.265316	0.00542855
16150	-33.1803	-28.3106	-4.86964	0.01	0.8655439	-3.290341	0.0005124589
16160	-30.6034	-25.6604	-4.94299	0.01	0.9275163	-2.545927	0.002844938
16170	-32.4965	-26.5409	-5.95567	0.01	1.487559	-2.896184	0.001270036
16180	-30.3359	-25.5555	-4.78038	0.01	0.7538723	-2.275843	0.005298548
16190	-34.138	-25.1288	-9.00921	0.01	2.950692	-1.997437	0.01005919
16200	-31.2209	-25.1301	-6.09083	0.01	1.552276	-2.423502	0.00377136
16210	-30.7012	-25.3938	-5.30732	0.01	1.15784	-2.470149	0.00338728
16220	-31.1787	-25.643	-5.53577	0.01	1.279521	-2.063082	0.008648049
16230	-30.7841	-25.8117	-4.97241	0.01	0.4974003	-2.461792	0.003453092
16240	-31.0045	-25.1264	-5.87816	0.01	1.450081	-2.378659	0.004181587
16250	-32.5752	-24.7853	-7.78984	0.01	2.351739	-2.397826	0.004001047
16260	-30.7527	-25.3298	-5.42289	0.01	1.220527	-2.182776	0.006564837
16270	-31.2315	-26.4074	-4.8241	0.01	0.8182241	-2.797212	0.001595101
16280	-30.6574	-25.4078	-5.24963	0.01	1.125387	-2.468096	0.003403327
16290	-34.0314	-24.9729	-9.05847	0.01	2.975662	-2.567515	0.002706983
16300	-32.875	-26.0495	-6.82543	0.01	1.897271	-2.798722	0.001589566
16310	-30.9638	-25.9244	-5.03939	0.01	0.9965599	-2.66576	0.002158938
16320	-33.0223	-27.7955	-5.22681	0.01	1.112289	-1.799053	0.01588354
16330	-34.4382	-24.5935	-9.84468	0.01	3.383658	-2.454246	0.003513611
16340	-32.5199	-27.7509	-4.76894	0.01	0.7248434	-1.844661	0.01430009
16350	-31.1153	-26.2538	-4.86148	0.01	0.5506887	-2.704888	0.001972932
16360	-30.3635	-25.4135	-4.95001	0.01	0.9329096	-2.279718	0.005251484
16370	-31.9378	-26.5815	-5.35631	0.01	1.184751	-1.916724	0.01211369
16380	-31.2921	-26.2819	-5.01015	0.01	0.9766102	-1.985998	0.01032766
16390	-32.6074	-26.0858	-6.52164	0.01	1.755307	-2.797502	0.001594034
16400	-30.6296	-25.8116	-4.81803	0.01	0.5824865	-2.511165	0.003082014
16410	-30.8879	-25.883	-5.00485	0.01	0.4855187	-2.511183	0.00308189
